timestamp,pos_type,split,length,b,seed,iter,val_loss,val_acc
2026-07-18T16:56:12,t5,half,12,1,1343,2000,0.000005,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,0,2.149735,0.000000
2026-07-18T16:56:42,t5,half,12,1,1344,100,0.537504,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,200,0.021458,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,300,0.007164,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,400,0.003341,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,500,0.001758,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,600,0.000988,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,700,0.000579,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,800,0.000349,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,900,0.000215,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1000,0.000135,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1100,0.000087,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1200,0.000057,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1300,0.000038,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1400,0.000026,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1500,0.000018,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1600,0.000013,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1700,0.000010,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1800,0.000007,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,1900,0.000005,1.000000
2026-07-18T16:56:42,t5,half,12,1,1344,2000,0.000004,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,0,2.000471,0.000000
2026-07-18T16:57:07,t5,half,12,1,1345,100,0.572438,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,200,0.022301,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,300,0.007056,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,400,0.003272,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,500,0.001730,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,600,0.000977,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,700,0.000575,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,800,0.694044,0.500000
2026-07-18T16:57:07,t5,half,12,1,1345,900,0.000788,1.000000
2026-07-18T16:57:07,t5,half,12,1,1345,1000,0.000612,1.000000
